Group	m.eccentricity	s.radius.sd	h.sva.s2	h.idm.s1	h.sen.s1	m.majoraxis
Degenerate	0.735784330244629	0.643982061732387	212.657046890445	0.392267173687818	0.929453930691348	8.29280137727203
Degenerate	0.830649273916154	3.70734441650413	373.235101261253	0.340212699061204	1.21388090627746	32.1059302234784
Degenerate	0.694158869111124	2.10267902571548	250.508480068574	0.415727864555003	1.04444126693702	17.9061528929692
Degenerate	0.541226149565767	1.91072496850691	430.653275005265	0.32184268846171	1.25589339783431	17.9045480566165
Degenerate	0.826028506122793	2.82468949813776	437.198539102162	0.328018669988396	1.23238328420535	24.9289126670088
Degenerate	0.897631765666579	1.25605154663618	202.557263448509	0.365899544017191	0.907068169534507	11.9111795426298
Degenerate	0.869269118204005	5.41015927015458	377.218506030347	0.335158884584001	1.23734320302664	46.3618711001103
Degenerate	0.799575360539213	1.2193823212385	304.182779815371	0.35969736824226	1.11892233956771	16.0515844364333
Degenerate	0.973837091820063	8.54894596887301	300.151832960636	0.363407102005191	1.14460640213999	68.8677387040746
Degenerate	0.807493830772194	1.21250679607625	405.084054201893	0.327738762921216	1.18850377164601	14.2906421474892
Degenerate	0.497177166342762	4.66909825355964	403.379781409733	0.3435804803644	1.21932083342257	43.4034136423096
Degenerate	0.917246471305463	2.80139277049649	537.478507115154	0.328472429161604	1.33967949792747	22.9260594319249
Degenerate	0.814265632869027	4.04035135655855	254.450463994308	0.381539812447865	1.06044285647633	35.5876818378488
Degenerate	0.959304127875678	14.6112262117778	328.357786341532	0.364898293623023	1.16223168445429	124.266536829275
Degenerate	0.904436287183941	1.34377770439466	242.680765053896	0.391879161503541	0.940932646121436	12.9424407494823
Degenerate	0.757228959007464	0.91709713864721	436.524193100202	0.299358197925376	1.25708067825372	12.4100171593129
Degenerate	0.940225399609409	3.4094925295914	418.090389778219	0.333635250404941	1.20857653223286	28.63993009103
Degenerate	0.915752525352626	11.0294478194501	385.478541316392	0.343000840632058	1.23110069437087	89.0934020554788
Degenerate	0.934827350176732	1.17828075684122	166.767588521111	0.543828264758497	0.685348019096733	10.760849984326
Degenerate	0.944588915129382	1.57292760634976	195.710299688898	0.470223409860573	0.770692022183526	13.2039496538073
Degenerate	0.831097699820953	5.38361691233814	371.218429022336	0.329155009117542	1.22904207513343	46.8326495596211
Degenerate	0.886309763450135	1.16521557847115	208.912443344837	0.434265594648632	0.948899064791329	11.436413409226
Degenerate	0.923073888059343	3.6777652594721	209.844288288549	0.379524896402301	0.962652121497124	34.1920325229962
Degenerate	0.866804737482451	1.01218518883826	246.337897435859	0.394195934332733	0.941140747469735	10.4471458850497
Degenerate	0.915306916080901	2.74749636733712	238.784968310283	0.384173408941211	1.01990631060758	23.7082259369045
Degenerate	0.934806355766129	3.73602971485294	471.801341141523	0.330354980770572	1.28338848396382	30.519945393638
Degenerate	0.912895199192812	2.78777998402385	351.641513300993	0.320025421707615	1.21335786972599	23.6718634087095
Degenerate	0.937816543438433	5.71620346854914	394.423954140689	0.34436540303548	1.2046397104898	52.063688642985
Degenerate	0.859282552103708	6.70362016021465	395.616450413565	0.335353997524851	1.23640167011354	55.3660131985375
